Order ID;Order Date;Day of Week;Ship Mode;Customer ID;Customer Name;Origin Channel;Country/Region;City;State;Postal Code;Region;Category;Sub-Category;Product ID;Sales;Quantity;Discount;Profit
US-2017-117135;21/6/2017;Wednesday;Second Class;NP-18325;Naresj Patel;Email;United States;Waynesboro;Virginia;22980;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004071;104.01;1;0;14.5614
CA-2020-114552;2/9/2020;Wednesday;Standard Class;Dl-13600;Dorris liebe;Sales;United States;Cleveland;Ohio;44105;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002960;15.072;3;0.2;4.1448
CA-2019-163755;4/11/2019;Monday;Second Class;AS-10285;Alejandro Savely;Sales;United States;Seattle;Washington;98103;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003394;209.88;3;0;35.6796
CA-2017-130092;11/1/2017;Wednesday;First Class;SV-20365;Seth Vernon;Email;United States;Dover;Delaware;19901;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000010;9.94;2;0;3.0814
CA-2020-108910;24/9/2020;Thursday;Standard Class;KC-16540;Kelly Collister;Email;United States;Newark;Ohio;43055;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002253;103.056;3;0.2;24.4758
CA-2017-104472;2/6/2017;Friday;Standard Class;CK-12325;Christine Kargatis;Facebook;United States;Orem;Utah;84057;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000246;73.32;6;0;21.996
CA-2017-117429;7/10/2017;Saturday;Standard Class;MR-17545;Mathew Reese;Facebook;United States;Philadelphia;Pennsylvania;19140;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000222;129.92;5;0.2;21.112
CA-2020-126074;2/10/2020;Friday;Standard Class;RF-19735;Roland Fjeld;Email;United States;Trenton;Michigan;48183;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003577;157.74;11;0;56.7864
CA-2018-135272;7/12/2018;Friday;Standard Class;MS-17830;Melanie Seite;Email;United States;Los Angeles;California;90036;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002759;79.92;4;0;28.7712
CA-2017-106810;14/5/2017;Sunday;Standard Class;AJ-10795;Anthony Johnson;Sales;United States;Saint Petersburg;Florida;33710;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004306;310.88;2;0.2;23.316
CA-2020-104220;30/1/2020;Thursday;Standard Class;BV-11245;Benjamin Venier;Sales;United States;Des Moines;Iowa;50315;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002597;34.58;7;0;14.5236
CA-2020-105809;20/2/2020;Thursday;First Class;HW-14935;Helen Wasserman;Sales;United States;San Diego;California;92105;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004090;22.23;1;0;7.3359
CA-2020-135783;22/4/2020;Wednesday;First Class;GM-14440;Gary McGarr;Email;United States;San Francisco;California;94122;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000794;18.28;2;0;6.2152
CA-2018-140921;3/2/2018;Saturday;First Class;AA-10375;Allen Armold;Email;United States;Omaha;Nebraska;68104;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003347;28.4;2;0;11.076
CA-2020-143686;14/5/2020;Thursday;First Class;PJ-19015;Pauline Johnson;Email;United States;Santa Ana;California;92704;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000794;18.28;2;0;6.2152
CA-2020-107503;1/1/2020;Wednesday;Standard Class;GA-14725;Guy Armstrong;Email;United States;Lorain;Ohio;44052;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003878;48.896;4;0.2;8.5568
CA-2019-123274;19/2/2019;Tuesday;Standard Class;GT-14710;Greg Tran;Email;United States;New York City;New York;10035;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004090;44.46;2;0;14.6718
CA-2017-149020;10/1/2017;Tuesday;Standard Class;AJ-10780;Anthony Jacobs;Sales;United States;Springfield;Virginia;22153;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000965;51.94;1;0;21.2954
CA-2019-116736;17/1/2019;Thursday;Standard Class;CC-12430;Chuck Clark;Facebook;United States;Concord;New Hampshire;3301;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004017;322.59;3;0;64.518
CA-2019-165148;22/10/2019;Tuesday;First Class;PM-19135;Peter McVee;Facebook;United States;Detroit;Michigan;48227;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000732;31.4;5;0;10.048
CA-2017-134061;29/4/2017;Saturday;Standard Class;LL-16840;Lauren Leatherbury;Email;United States;Rochester;New York;14609;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001424;17.46;2;0;5.9364
CA-2018-133627;31/5/2018;Thursday;Standard Class;SC-20050;Sample Company A;Facebook;United States;Norwich;Connecticut;6360;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001935;22.2;6;0;9.102
CA-2020-102519;27/11/2020;Friday;First Class;BM-11650;Brian Moss;Sales;United States;Milwaukee;Wisconsin;53209;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004091;46.94;1;0;19.2454
US-2020-110576;28/11/2020;Saturday;Standard Class;RB-19795;Ross Baird;Facebook;United States;Philadelphia;Pennsylvania;19120;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003601;516.488;7;0.2;-12.9122
US-2020-110576;28/11/2020;Saturday;Standard Class;RB-19795;Ross Baird;Facebook;United States;Philadelphia;Pennsylvania;19120;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000576;1007.232;6;0.2;75.5424
CA-2020-131156;3/4/2020;Friday;Standard Class;KH-16360;Katherine Hughes;Email;United States;Philadelphia;Pennsylvania;19143;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001940;25.472;4;0.2;7.6416
CA-2018-112571;22/9/2018;Saturday;First Class;DL-12925;Daniel Lacy;Email;United States;Oceanside;California;92054;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004188;204.6;2;0;53.196
CA-2017-115791;16/1/2017;Monday;Second Class;DL-13315;Delfina Latchford;Email;United States;Philadelphia;Pennsylvania;19134;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001095;127.104;6;0.2;28.5984
CA-2020-167899;21/5/2020;Thursday;Standard Class;JG-15805;John Grady;Sales;United States;Auburn;New York;13021;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004071;520.05;5;0;72.807
CA-2018-162537;28/10/2018;Sunday;Standard Class;RD-19585;Rob Dowd;Email;United States;Henderson;Kentucky;42420;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002885;24.1;5;0;9.158
CA-2018-162537;28/10/2018;Sunday;Standard Class;RD-19585;Rob Dowd;Email;United States;Henderson;Kentucky;42420;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001918;33.11;7;0;12.9129
CA-2017-158540;24/11/2017;Friday;First Class;VG-21790;Vivek Gonzalez;Email;United States;San Diego;California;92037;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001602;151.72;4;0;27.3096
CA-2020-118437;17/6/2020;Wednesday;Second Class;PF-19165;Philip Fox;Email;United States;Olympia;Washington;98502;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004848;155.25;3;0;46.575
CA-2018-108665;6/7/2018;Friday;Standard Class;KM-16225;Kalyca Meade;Sales;United States;New York City;New York;10011;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002191;13.96;2;0;6.7008
CA-2018-108665;6/7/2018;Friday;Standard Class;KM-16225;Kalyca Meade;Sales;United States;New York City;New York;10011;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000965;155.82;3;0;63.8862
CA-2017-163552;11/7/2017;Tuesday;Standard Class;LA-16780;Laura Armstrong;Sales;United States;Hackensack;New Jersey;7601;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000629;124.11;9;0;52.1262
CA-2019-113061;22/4/2019;Monday;Standard Class;EL-13735;Ed Ludwig;Facebook;United States;Jefferson City;Missouri;65109;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003975;86.62;2;0;8.662
CA-2019-169103;8/3/2019;Friday;Standard Class;ZC-21910;Zuschuss Carroll;Email;United States;Miami;Florida;33142;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004006;102.36;3;0.2;-3.8385
US-2018-153500;3/7/2018;Tuesday;First Class;DG-13300;Deirdre Greer;Sales;United States;Philadelphia;Pennsylvania;19134;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000293;168.464;2;0.2;-29.4812
US-2018-153500;3/7/2018;Tuesday;First Class;DG-13300;Deirdre Greer;Sales;United States;Philadelphia;Pennsylvania;19134;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004460;282.888;9;0.2;56.5776
CA-2018-110667;4/4/2018;Wednesday;Standard Class;NF-18595;Nicole Fjeld;Facebook;United States;New York City;New York;10009;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004622;108.4;2;0;22.764
CA-2020-158407;4/6/2020;Thursday;Standard Class;LW-16990;Lindsay Williams;Sales;United States;Monroe;North Carolina;28110;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001967;31.984;2;0.2;1.999
CA-2019-107216;14/6/2019;Friday;First Class;PV-18985;Paul Van Hugh;Facebook;United States;San Francisco;California;94122;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000206;8.73;3;0;4.1031
US-2019-110156;19/11/2019;Tuesday;Standard Class;EH-13945;Eric Hoffmann;Email;United States;Houston;Texas;77041;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000206;2.328;2;0.6;-0.7566
US-2017-147627;20/1/2017;Friday;Standard Class;HL-15040;Hunter Lopez;Email;United States;Jonesboro;Arkansas;72401;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003194;38.6;4;0;11.58
CA-2017-146969;29/9/2017;Friday;Standard Class;AP-10915;Arthur Prichep;Email;United States;Los Angeles;California;90045;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004188;204.6;2;0;53.196
CA-2018-113971;8/5/2018;Tuesday;Standard Class;CB-12535;Claudia Bergmann;Sales;United States;Cuyahoga Falls;Ohio;44221;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001852;8.352;6;0.2;1.2528
CA-2020-145226;8/12/2020;Tuesday;Second Class;DL-13315;Delfina Latchford;Email;United States;New York City;New York;10035;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004952;109.48;2;0;33.9388
US-2018-130519;15/9/2018;Saturday;First Class;NG-18355;Nat Gilpin;Sales;United States;Coral Springs;Florida;33065;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002268;15.712;4;0.2;2.5532
US-2018-130519;15/9/2018;Saturday;First Class;NG-18355;Nat Gilpin;Sales;United States;Coral Springs;Florida;33065;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003394;55.968;1;0.2;-2.0988
US-2020-118087;9/9/2020;Wednesday;Standard Class;SP-20620;Stefania Perrino;Sales;United States;Philadelphia;Pennsylvania;19134;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001867;17.024;2;0.2;1.7024
CA-2019-126004;4/12/2019;Wednesday;First Class;BM-11140;Becky Martin;Email;United States;New York City;New York;10024;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001602;113.79;3;0;20.4822
CA-2020-100013;6/11/2020;Friday;Standard Class;ZC-21910;Zuschuss Carroll;Email;United States;Los Angeles;California;90045;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001424;8.73;1;0;2.9682
CA-2019-144344;28/10/2019;Monday;First Class;PG-18820;Patrick Gardner;Email;United States;Boynton Beach;Florida;33437;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000076;47.952;3;0.2;13.7862
CA-2019-144344;28/10/2019;Monday;First Class;PG-18820;Patrick Gardner;Email;United States;Boynton Beach;Florida;33437;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003268;63.968;2;0.2;0
CA-2019-144344;28/10/2019;Monday;First Class;PG-18820;Patrick Gardner;Email;United States;Boynton Beach;Florida;33437;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003553;165.048;3;0.2;41.262
CA-2017-127012;11/8/2017;Friday;Standard Class;GM-14680;Greg Matthias;Email;United States;Seattle;Washington;98105;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003691;12.35;1;0;5.434
CA-2020-144638;10/3/2020;Tuesday;Standard Class;MH-18115;Mick Hernandez;Facebook;United States;Chester;Pennsylvania;19013;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003724;6.696;1;0.2;0.5022
CA-2020-144638;10/3/2020;Tuesday;Standard Class;MH-18115;Mick Hernandez;Facebook;United States;Chester;Pennsylvania;19013;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003535;43.872;2;0.2;11.5164
CA-2019-155992;1/10/2019;Tuesday;First Class;CC-12220;Chris Cortes;Email;United States;La Porte;Indiana;46350;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003724;41.85;5;0;10.881
CA-2020-121412;23/9/2020;Wednesday;Standard Class;BG-11695;Brooke Gillingham;Sales;United States;Louisville;Colorado;80027;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000246;29.328;3;0.2;3.666
CA-2019-154711;22/11/2019;Friday;Standard Class;TB-21355;Todd Boyes;Sales;United States;New York City;New York;10009;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000397;39.88;2;0;11.1664
CA-2019-137043;23/12/2019;Monday;Second Class;LC-17140;Logan Currie;Email;United States;Springfield;Virginia;22153;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003664;572.76;6;0;166.1004
CA-2019-137043;23/12/2019;Monday;Second Class;LC-17140;Logan Currie;Email;United States;Springfield;Virginia;22153;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003664;286.38;3;0;83.0502
US-2020-126179;3/7/2020;Friday;Standard Class;CS-12460;Chuck Sachs;Email;United States;Columbus;Georgia;31907;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002554;23.99;1;0;5.5177
CA-2019-145919;18/12/2019;Wednesday;Standard Class;HG-14965;Henry Goldwyn;Sales;United States;Los Angeles;California;90032;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004960;183.84;8;0;62.5056
CA-2018-120439;14/6/2018;Thursday;Standard Class;AD-10180;Alan Dominguez;Facebook;United States;Philadelphia;Pennsylvania;19120;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001867;51.072;6;0.2;5.1072
CA-2019-142762;23/5/2019;Thursday;Standard Class;LD-17005;Lisa DeCherney;Email;United States;San Francisco;California;94109;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003691;37.05;3;0;16.302
US-2020-123281;2/4/2020;Thursday;Standard Class;JF-15190;Jamie Frazer;Email;United States;Los Angeles;California;90008;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003724;25.11;3;0;6.5286
CA-2020-100524;31/3/2020;Tuesday;Second Class;CM-12115;Chad McGuire;Email;United States;New York City;New York;10011;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004018;29.78;2;0;8.0406
CA-2020-160045;26/4/2020;Sunday;First Class;LB-16735;Larry Blacks;Email;United States;Fort Worth;Texas;76106;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000010;1.988;1;0.6;-1.4413
CA-2020-133249;8/7/2020;Wednesday;First Class;SZ-20035;Sam Zeldin;Facebook;United States;Pico Rivera;California;90660;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001588;145.9;5;0;62.737
US-2019-100566;3/9/2019;Tuesday;Standard Class;JK-16120;Julie Kriz;Facebook;United States;Aurora;Illinois;60505;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003394;83.952;3;0.6;-90.2484
US-2019-108504;5/2/2019;Tuesday;First Class;PP-18955;Paul Prost;Facebook;United States;Smyrna;Georgia;30080;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004091;18.84;3;0;7.1592
CA-2019-130407;2/9/2019;Monday;Standard Class;KD-16270;Karen Daniels;Email;United States;New York City;New York;10024;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001967;39.98;2;0;9.995
CA-2019-136329;9/7/2019;Tuesday;Standard Class;JD-15895;Jonathan Doherty;Sales;United States;New York City;New York;10035;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000723;165.28;4;0;14.8752
CA-2020-115994;28/1/2020;Tuesday;Second Class;BT-11305;Beth Thompson;Facebook;United States;Costa Mesa;California;92627;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003976;37.74;3;0;12.8316
CA-2018-126697;21/9/2018;Friday;First Class;SV-20815;Stuart Van;Sales;United States;Houston;Texas;77041;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001706;4.928;4;0.6;-1.4784
CA-2017-155271;4/5/2017;Thursday;First Class;AA-10480;Andrew Allen;Email;United States;Middletown;Connecticut;6457;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001473;27.46;2;0;9.8856
CA-2017-151708;8/8/2017;Tuesday;Standard Class;MB-17305;Maria Bertelson;Email;United States;Glendale;Arizona;85301;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001602;121.376;4;0.2;-3.0344
US-2018-105676;1/12/2018;Saturday;First Class;NM-18520;Neoma Murray;Email;United States;Houston;Texas;77036;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004270;6.688;4;0.6;-4.0128
CA-2018-140410;3/11/2018;Saturday;Standard Class;CM-12655;Corinna Mitchell;Facebook;United States;Los Angeles;California;90008;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003347;42.6;3;0;16.614
CA-2020-139661;30/10/2020;Friday;Standard Class;JW-15220;Jane Waco;Sales;United States;Vancouver;Washington;98661;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002885;9.64;2;0;3.6632
CA-2019-100468;24/11/2019;Sunday;Standard Class;AT-10435;Alyssa Tate;Facebook;United States;Los Angeles;California;90045;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000010;9.94;2;0;3.0814
CA-2020-103611;12/9/2020;Saturday;First Class;JM-15535;Jessica Myrick;Email;United States;Los Angeles;California;90036;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004270;8.36;2;0;3.0096
CA-2018-144806;6/12/2018;Thursday;Standard Class;GH-14425;Gary Hwang;Email;United States;Tucson;Arizona;85705;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002253;206.112;6;0.2;48.9516
CA-2019-122392;22/7/2019;Monday;Standard Class;CJ-12010;Caroline Jumper;Email;United States;Allentown;Pennsylvania;18103;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002456;11.648;2;0.2;3.3488
CA-2017-166884;11/3/2017;Saturday;Second Class;CK-12205;Chloris Kastensmidt;Email;United States;Columbus;Ohio;43229;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003981;8.32;5;0.2;2.288
CA-2018-131338;9/8/2018;Thursday;First Class;NP-18325;Naresj Patel;Email;United States;New York City;New York;10024;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002157;47.04;3;0;18.3456
CA-2018-131338;9/8/2018;Thursday;First Class;NP-18325;Naresj Patel;Email;United States;New York City;New York;10024;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001706;6.16;2;0;2.9568
CA-2020-132234;16/10/2020;Friday;First Class;MY-17380;Maribeth Yedwab;Sales;United States;New York City;New York;10011;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001290;547.3;13;0;175.136
CA-2020-158876;19/11/2020;Thursday;Second Class;AB-10150;Aimee Bixby;Email;United States;Carrollton;Texas;75007;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001967;15.992;2;0.6;-13.993
CA-2019-164672;8/5/2019;Wednesday;Second Class;GB-14530;George Bell;Sales;United States;Dover;Delaware;19901;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001488;211.96;2;0;42.392
CA-2020-108560;8/7/2020;Wednesday;Standard Class;JC-15385;Jenna Caffey;Email;United States;Kent;Washington;98031;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002937;198.46;2;0;99.23
CA-2020-101049;21/6/2020;Sunday;Second Class;AS-10240;Alan Shonely;Email;United States;Cleveland;Ohio;44105;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004415;17.92;5;0.2;2.464
CA-2019-157266;26/5/2019;Sunday;Standard Class;TB-21280;Toby Braunhardt;Email;United States;Washington;District of Columbia;20016;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000629;41.37;3;0;17.3754
CA-2017-127159;12/5/2017;Friday;First Class;HL-15040;Hunter Lopez;Email;United States;Milwaukee;Wisconsin;53209;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000010;34.79;7;0;10.7849
CA-2018-143077;17/9/2018;Monday;Standard Class;SF-20965;Sylvia Foulston;Sales;United States;Houston;Texas;77041;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003535;21.936;2;0.6;-10.4196
CA-2017-122882;7/9/2017;Thursday;Standard Class;SB-20290;Sean Braxton;Sales;United States;Philadelphia;Pennsylvania;19134;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000758;42.368;2;0.2;8.4736
CA-2019-147585;7/11/2019;Thursday;Standard Class;CB-12535;Claudia Bergmann;Sales;United States;San Francisco;California;94110;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002597;14.82;3;0;6.2244
CA-2020-143798;10/12/2020;Thursday;First Class;AW-10840;Anthony Witt;Email;United States;Philadelphia;Pennsylvania;19140;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004306;310.88;2;0.2;23.316
US-2019-154361;14/3/2019;Thursday;Standard Class;HZ-14950;Henia Zydlo;Email;United States;Columbus;Ohio;43229;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004020;21.88;5;0.2;6.2905
CA-2019-169943;19/5/2019;Sunday;Standard Class;BN-11515;Bradley Nguyen;Email;United States;New York City;New York;10011;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002088;35.92;4;0;15.0864
CA-2019-169943;19/5/2019;Sunday;Standard Class;BN-11515;Bradley Nguyen;Email;United States;New York City;New York;10011;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000010;39.76;8;0;12.3256
CA-2020-152807;30/10/2020;Friday;Standard Class;MC-18100;Mick Crebagga;Email;United States;Philadelphia;Pennsylvania;19140;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004415;7.168;2;0.2;0.9856
CA-2020-168837;14/10/2020;Wednesday;First Class;JW-15955;Joni Wasserman;Email;United States;Oakland;California;94601;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001918;9.46;2;0;3.6894
CA-2019-110254;4/8/2019;Sunday;Standard Class;ML-17755;Max Ludwig;Facebook;United States;Suffolk;Virginia;23434;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001591;109.8;9;0;46.116
CA-2019-100965;7/7/2019;Sunday;Standard Class;RM-19375;Raymond Messe;Email;United States;San Jose;California;95123;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003039;215.65;5;0;73.321
CA-2019-149461;13/11/2019;Wednesday;Standard Class;AS-10135;Adrian Shami;Facebook;United States;Auburn;Washington;98002;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004270;4.18;1;0;1.5048
CA-2019-165484;23/10/2019;Wednesday;Standard Class;HK-14890;Heather Kirkland;Sales;United States;Chicago;Illinois;60610;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001196;16.156;7;0.6;-12.117
US-2020-161193;20/11/2020;Friday;Standard Class;BT-11680;Brian Thompson;Email;United States;Newark;Ohio;43055;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001861;77.6;5;0.2;28.13
US-2020-161193;20/11/2020;Friday;Standard Class;BT-11680;Brian Thompson;Email;United States;Newark;Ohio;43055;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000206;4.656;2;0.2;1.5714
US-2017-130379;25/5/2017;Thursday;Standard Class;JL-15235;Janet Lee;Email;United States;Chicago;Illinois;60623;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002553;29.32;2;0.6;-24.189
CA-2019-167507;22/12/2019;Sunday;Standard Class;SA-20830;Sue Ann Reed;Email;United States;Redmond;Oregon;97756;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001935;11.84;4;0.2;3.108
CA-2019-167507;22/12/2019;Sunday;Standard Class;SA-20830;Sue Ann Reed;Email;United States;Redmond;Oregon;97756;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002878;22.784;1;0.2;4.8416
CA-2017-117345;1/8/2017;Tuesday;Standard Class;BF-10975;Barbara Fisher;Sales;United States;Charlotte;North Carolina;28205;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000629;44.128;4;0.2;12.1352
CA-2018-135391;9/2/2018;Friday;Second Class;FA-14230;Frank Atkinson;Sales;United States;San Antonio;Texas;78207;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001986;40.784;2;0.6;-30.588
US-2020-158512;12/1/2020;Sunday;Second Class;DA-13450;Dianna Arnett;Facebook;United States;Washington;District of Columbia;20016;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004973;37.68;2;0;15.8256
US-2019-100839;13/10/2019;Sunday;Standard Class;NC-18625;Noah Childs;Sales;United States;Aurora;Colorado;80013;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001617;24.96;3;0.2;4.368
CA-2020-118857;15/4/2020;Wednesday;First Class;AH-10075;Adam Hart;Sales;United States;Henderson;Nevada;89015;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004460;196.45;5;0;70.722
CA-2019-147578;22/4/2019;Monday;Second Class;PG-18895;Paul Gonzalez;Email;United States;San Francisco;California;94122;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001889;31.56;3;0;10.4148
CA-2018-157959;3/2/2018;Saturday;First Class;RW-19540;Rick Wilson;Sales;United States;Los Angeles;California;90008;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004093;136.92;4;0;41.076
CA-2020-105886;18/12/2020;Friday;Standard Class;DB-13660;Duane Benoit;Email;United States;Oceanside;New York;11572;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001037;18.96;2;0;8.532
CA-2020-161200;6/8/2020;Thursday;Second Class;SV-20365;Seth Vernon;Email;United States;Lafayette;Louisiana;70506;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001706;15.4;5;0;7.392
CA-2018-141768;25/5/2018;Friday;Second Class;NP-18685;Nora Pelletier;Facebook;United States;San Francisco;California;94109;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002268;14.73;3;0;4.8609
CA-2020-157987;2/9/2020;Wednesday;Standard Class;AC-10615;Ann Chong;Sales;United States;New York City;New York;10009;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001196;11.54;2;0;3.462
CA-2017-164721;25/11/2017;Saturday;Second Class;LW-16825;Laurel Workman;Sales;United States;Brentwood;California;94513;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001940;23.88;3;0;10.5072
US-2020-147221;2/12/2020;Wednesday;Second Class;JS-16030;Joy Smith;Email;United States;Houston;Texas;77036;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004020;8.752;4;0.6;-3.7196
CA-2018-122287;18/6/2018;Monday;Standard Class;SN-20560;Skye Norling;Facebook;United States;Peoria;Arizona;85345;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004973;75.36;5;0.2;20.724
